ID,Locator,Filename/URL,Longitude,Latitude,Dip Angle,Slip(m),Strike Angle,Depth (km),Length(km),Width(km),Rake(deg)
6802,mag_7,na,14.5,45,40,1.07,312,5,48.98,16.98,110
6803,mag_7.25,na,14.5,45,40,1.5,312,5,68.79,20.42,110
6804,mag_7.5,na,14.5,45,40,2.1,312,5,96.61,24.55,110
6805,mag_7.75,na,14.5,45,40,2.57,312,5,135.68,33.92,110
6806,mag_8,na,14.5,45,40,3.09,312,5,190.55,47.64,110
6807,mag_8.25,na,14.5,45,40,3.72,312,5,267.61,66.9,110
6808,mag_8.5,na,14.5,45,40,4.47,312,5,375.84,93.96,110
6809,mag_8.75,na,14.5,45,40,5.37,312,5,527.84,131.96,110
6810,mag_9,na,14.5,45,40,6.46,312,5,741.31,185.33,110
6811,mag_9.25,na,14.5,45,40,7.76,312,5,1041.12,260.28,110
6812,mag_9.5,na,14.5,45,40,9.33,312,5,1462.18,365.54,110
6813,mag_6.5,na,27,34.5,25,0.54,303,5,24.83,11.75,90
6814,mag_6.75,na,27,34.5,25,0.76,303,5,34.87,14.13,90
6815,mag_7,na,27,34.5,25,1.07,303,5,48.98,16.98,90
6816,mag_7.25,na,27,34.5,25,1.5,303,5,68.79,20.42,90
6817,mag_7.5,na,27,34.5,25,2.1,303,5,96.61,24.55,90
6818,mag_7.75,na,27,34.5,25,2.57,303,5,135.68,33.92,90
6819,mag_8,na,27,34.5,25,3.09,303,5,190.55,47.64,90
6820,mag_8.25,na,27,34.5,25,3.72,303,5,267.61,66.9,90
6821,mag_8.5,na,27,34.5,25,4.47,303,5,375.84,93.96,90
6822,mag_8.75,na,27,34.5,25,5.37,303,5,527.84,131.96,90
6823,mag_9,na,27,34.5,25,6.46,303,5,741.31,185.33,90
6824,mag_9.25,na,27,34.5,25,7.76,303,5,1041.12,260.28,90
6825,mag_9.5,na,27,34.5,25,9.33,303,5,1462.18,365.54,90
6826,mag_6.5,na,30,34.5,27,0.54,294,5,24.83,11.75,99
6827,mag_6.75,na,30,34.5,27,0.76,294,5,34.87,14.13,99
6828,mag_7,na,30,34.5,27,1.07,294,5,48.98,16.98,99
6829,mag_7.25,na,30,34.5,27,1.5,294,5,68.79,20.42,99
6830,mag_7.5,na,30,34.5,27,2.1,294,5,96.61,24.55,99
6831,mag_7.75,na,30,34.5,27,2.57,294,5,135.68,33.92,99
6832,mag_8,na,30,34.5,27,3.09,294,5,190.55,47.64,99
6833,mag_8.25,na,30,34.5,27,3.72,294,5,267.61,66.9,99
6834,mag_8.5,na,30,34.5,27,4.47,294,5,375.84,93.96,99
6835,mag_8.75,na,30,34.5,27,5.37,294,5,527.84,131.96,99
6836,mag_9,na,30,34.5,27,6.46,294,5,741.31,185.33,99
6837,mag_9.25,na,30,34.5,27,7.76,294,5,1041.12,260.28,99
6838,mag_9.5,na,30,34.5,27,9.33,294,5,1462.18,365.54,99
6839,mag_6.5,na,28.5,41.5,76,1.02,91,5,24.8,6.2,179
6840,mag_6.75,na,28.5,41.5,76,1.23,91,5,34.9,8.7,179
6841,mag_7,na,28.5,41.5,76,1.48,91,5,49,12.2,179
6842,mag_7.25,na,28.5,41.5,76,1.78,91,5,68.8,17.2,179
6843,mag_7.5,na,28.5,41.5,76,2.14,91,5,96.6,24.2,179
6844,mag_7.75,na,28.5,41.5,76,2.57,91,5,135.7,33.9,179
6845,mag_8,na,28.5,41.5,76,3.09,91,5,190.5,47.6,179
6846,mag_8.25,na,28.5,41.5,76,3.72,91,5,267.6,66.9,179
6847,mag_8.5,na,28.5,41.5,76,4.47,91,5,375.8,94,179
6848,mag_8.75,na,28.5,41.5,76,5.37,91,5,527.8,132,179
6849,mag_9,na,28.5,41.5,76,6.46,91,5,741.3,185.3,179
6850,mag_9.25,na,28.5,41.5,76,7.76,91,5,1041.1,260.3,179
6851,mag_9.5,na,28.5,41.5,76,9.33,91,5,1462.2,365.5,179
6852,mag_6.5,na,28.5,42,76,1.02,91,5,24.8,6.2,179
6853,mag_6.75,na,28.5,42,76,1.23,91,5,34.9,8.7,179
6854,mag_7,na,28.5,42,76,1.48,91,5,49,12.2,179
6855,mag_7.25,na,28.5,42,76,1.78,91,5,68.8,17.2,179
6856,mag_7.5,na,28.5,42,76,2.14,91,5,96.6,24.2,179
6857,mag_7.75,na,28.5,42,76,2.57,91,5,135.7,33.9,179
6858,mag_8,na,28.5,42,76,3.09,91,5,190.5,47.6,179
6859,mag_8.25,na,28.5,42,76,3.72,91,5,267.6,66.9,179
6860,mag_8.5,na,28.5,42,76,4.47,91,5,375.8,94,179
6861,mag_8.75,na,28.5,42,76,5.37,91,5,527.8,132,179
6862,mag_9,na,28.5,42,76,6.46,91,5,741.3,185.3,179
6863,mag_9.25,na,28.5,42,76,7.76,91,5,1041.1,260.3,179
6864,mag_9.5,na,28.5,42,76,9.33,91,5,1462.2,365.5,179
6865,mag_6.5,na,28.5,42.5,30,1.02,73,5,24.8,6.2,90
6866,mag_6.75,na,28.5,42.5,30,1.23,73,5,34.9,8.7,90
6867,mag_7,na,28.5,42.5,30,1.48,73,5,49,12.2,90
6868,mag_7.25,na,28.5,42.5,30,1.78,73,5,68.8,17.2,90
6869,mag_7.5,na,28.5,42.5,30,2.14,73,5,96.6,24.2,90
6870,mag_7.75,na,28.5,42.5,30,2.57,73,5,135.7,33.9,90
6871,mag_8,na,28.5,42.5,30,3.09,73,5,190.5,47.6,90
6872,mag_8.25,na,28.5,42.5,30,3.72,73,5,267.6,66.9,90
6873,mag_8.5,na,28.5,42.5,30,4.47,73,5,375.8,94,90
6874,mag_8.75,na,28.5,42.5,30,5.37,73,5,527.8,132,90
6875,mag_9,na,28.5,42.5,30,6.46,73,5,741.3,185.3,90
6876,mag_9.25,na,28.5,42.5,30,7.76,73,5,1041.1,260.3,90
6877,mag_9.5,na,28.5,42.5,30,9.33,73,5,1462.2,365.5,90
6878,mag_6.5,na,28.5,43,30,1.02,73,5,24.8,6.2,90
6879,mag_6.75,na,28.5,43,30,1.23,73,5,34.9,8.7,90
6880,mag_7,na,28.5,43,30,1.48,73,5,49,12.2,90
6881,mag_7.25,na,28.5,43,30,1.78,73,5,68.8,17.2,90
6882,mag_7.5,na,28.5,43,30,2.14,73,5,96.6,24.2,90
6883,mag_7.75,na,28.5,43,30,2.57,73,5,135.7,33.9,90
6884,mag_8,na,28.5,43,30,3.09,73,5,190.5,47.6,90
6885,mag_8.25,na,28.5,43,30,3.72,73,5,267.6,66.9,90
6886,mag_8.5,na,28.5,43,30,4.47,73,5,375.8,94,90
6887,mag_8.75,na,28.5,43,30,5.37,73,5,527.8,132,90
6888,mag_9,na,28.5,43,30,6.46,73,5,741.3,185.3,90
6889,mag_9.25,na,28.5,43,30,7.76,73,5,1041.1,260.3,90
6890,mag_9.5,na,28.5,43,30,9.33,73,5,1462.2,365.5,90
6891,mag_6.5,na,29,41.5,76,1.02,91,5,24.8,6.2,179
6892,mag_6.75,na,29,41.5,76,1.23,91,5,34.9,8.7,179
6893,mag_7,na,29,41.5,76,1.48,91,5,49,12.2,179
6894,mag_7.25,na,29,41.5,76,1.78,91,5,68.8,17.2,179
6895,mag_7.5,na,29,41.5,76,2.14,91,5,96.6,24.2,179
6896,mag_7.75,na,29,41.5,76,2.57,91,5,135.7,33.9,179
6897,mag_8,na,29,41.5,76,3.09,91,5,190.5,47.6,179
6898,mag_8.25,na,29,41.5,76,3.72,91,5,267.6,66.9,179
6899,mag_8.5,na,29,41.5,76,4.47,91,5,375.8,94,179
6900,mag_8.75,na,29,41.5,76,5.37,91,5,527.8,132,179
6901,mag_9,na,29,41.5,76,6.46,91,5,741.3,185.3,179
6902,mag_9.25,na,29,41.5,76,7.76,91,5,1041.1,260.3,179
6903,mag_9.5,na,29,41.5,76,9.33,91,5,1462.2,365.5,179
6904,mag_6.5,na,29,42,76,1.02,91,5,24.8,6.2,179
6905,mag_6.75,na,29,42,76,1.23,91,5,34.9,8.7,179
6906,mag_7,na,29,42,76,1.48,91,5,49,12.2,179
6907,mag_7.25,na,29,42,76,1.78,91,5,68.8,17.2,179
6908,mag_7.5,na,29,42,76,2.14,91,5,96.6,24.2,179
6909,mag_7.75,na,29,42,76,2.57,91,5,135.7,33.9,179
6910,mag_8,na,29,42,76,3.09,91,5,190.5,47.6,179
6911,mag_8.25,na,29,42,76,3.72,91,5,267.6,66.9,179
6912,mag_8.5,na,29,42,76,4.47,91,5,375.8,94,179
6913,mag_8.75,na,29,42,76,5.37,91,5,527.8,132,179
6914,mag_9,na,29,42,76,6.46,91,5,741.3,185.3,179
6915,mag_9.25,na,29,42,76,7.76,91,5,1041.1,260.3,179
6916,mag_9.5,na,29,42,76,9.33,91,5,1462.2,365.5,179
6917,mag_6.5,na,29,42.5,30,1.02,73,5,24.8,6.2,90
6918,mag_6.75,na,29,42.5,30,1.23,73,5,34.9,8.7,90
6919,mag_7,na,29,42.5,30,1.48,73,5,49,12.2,90
6920,mag_7.25,na,29,42.5,30,1.78,73,5,68.8,17.2,90
6921,mag_7.5,na,29,42.5,30,2.14,73,5,96.6,24.2,90
6922,mag_7.75,na,29,42.5,30,2.57,73,5,135.7,33.9,90
6923,mag_8,na,29,42.5,30,3.09,73,5,190.5,47.6,90
6924,mag_8.25,na,29,42.5,30,3.72,73,5,267.6,66.9,90
6925,mag_8.5,na,29,42.5,30,4.47,73,5,375.8,94,90
6926,mag_8.75,na,29,42.5,30,5.37,73,5,527.8,132,90
6927,mag_9,na,29,42.5,30,6.46,73,5,741.3,185.3,90
6928,mag_9.25,na,29,42.5,30,7.76,73,5,1041.1,260.3,90
6929,mag_9.5,na,29,42.5,30,9.33,73,5,1462.2,365.5,90
6930,mag_6.5,na,29,43,30,1.02,73,5,24.8,6.2,90
6931,mag_6.75,na,29,43,30,1.23,73,5,34.9,8.7,90
6932,mag_7,na,29,43,30,1.48,73,5,49,12.2,90
6933,mag_7.25,na,29,43,30,1.78,73,5,68.8,17.2,90
6934,mag_7.5,na,29,43,30,2.14,73,5,96.6,24.2,90
6935,mag_7.75,na,29,43,30,2.57,73,5,135.7,33.9,90
6936,mag_8,na,29,43,30,3.09,73,5,190.5,47.6,90
6937,mag_8.25,na,29,43,30,3.72,73,5,267.6,66.9,90
6938,mag_8.5,na,29,43,30,4.47,73,5,375.8,94,90
6939,mag_8.75,na,29,43,30,5.37,73,5,527.8,132,90
6940,mag_9,na,29,43,30,6.46,73,5,741.3,185.3,90
6941,mag_9.25,na,29,43,30,7.76,73,5,1041.1,260.3,90
6942,mag_9.5,na,29,43,30,9.33,73,5,1462.2,365.5,90
6943,mag_6.5,na,29,43.5,30,1.02,73,5,24.8,6.2,90
6944,mag_6.75,na,29,43.5,30,1.23,73,5,34.9,8.7,90
6945,mag_7,na,29,43.5,30,1.48,73,5,49,12.2,90
6946,mag_7.25,na,29,43.5,30,1.78,73,5,68.8,17.2,90
6947,mag_7.5,na,29,43.5,30,2.14,73,5,96.6,24.2,90
6948,mag_7.75,na,29,43.5,30,2.57,73,5,135.7,33.9,90
6949,mag_8,na,29,43.5,30,3.09,73,5,190.5,47.6,90
6950,mag_8.25,na,29,43.5,30,3.72,73,5,267.6,66.9,90
6951,mag_8.5,na,29,43.5,30,4.47,73,5,375.8,94,90
6952,mag_8.75,na,29,43.5,30,5.37,73,5,527.8,132,90
6953,mag_9,na,29,43.5,30,6.46,73,5,741.3,185.3,90
6954,mag_9.25,na,29,43.5,30,7.76,73,5,1041.1,260.3,90
6955,mag_9.5,na,29,43.5,30,9.33,73,5,1462.2,365.5,90
6956,mag_6.5,na,29.5,41.5,76,1.02,91,5,24.8,6.2,179
6957,mag_6.75,na,29.5,41.5,76,1.23,91,5,34.9,8.7,179
6958,mag_7,na,29.5,41.5,76,1.48,91,5,49,12.2,179
6959,mag_7.25,na,29.5,41.5,76,1.78,91,5,68.8,17.2,179
6960,mag_7.5,na,29.5,41.5,76,2.14,91,5,96.6,24.2,179
6961,mag_7.75,na,29.5,41.5,76,2.57,91,5,135.7,33.9,179
6962,mag_8,na,29.5,41.5,76,3.09,91,5,190.5,47.6,179
6963,mag_8.25,na,29.5,41.5,76,3.72,91,5,267.6,66.9,179
6964,mag_8.5,na,29.5,41.5,76,4.47,91,5,375.8,94,179
6965,mag_8.75,na,29.5,41.5,76,5.37,91,5,527.8,132,179
6966,mag_9,na,29.5,41.5,76,6.46,91,5,741.3,185.3,179
6967,mag_9.25,na,29.5,41.5,76,7.76,91,5,1041.1,260.3,179
6968,mag_9.5,na,29.5,41.5,76,9.33,91,5,1462.2,365.5,179
6969,mag_6.5,na,29.5,42,76,1.02,91,5,24.8,6.2,179
6970,mag_6.75,na,29.5,42,76,1.23,91,5,34.9,8.7,179
6971,mag_7,na,29.5,42,76,1.48,91,5,49,12.2,179
6972,mag_7.25,na,29.5,42,76,1.78,91,5,68.8,17.2,179
6973,mag_7.5,na,29.5,42,76,2.14,91,5,96.6,24.2,179
6974,mag_7.75,na,29.5,42,76,2.57,91,5,135.7,33.9,179
6975,mag_8,na,29.5,42,76,3.09,91,5,190.5,47.6,179
6976,mag_8.25,na,29.5,42,76,3.72,91,5,267.6,66.9,179
6977,mag_8.5,na,29.5,42,76,4.47,91,5,375.8,94,179
6978,mag_8.75,na,29.5,42,76,5.37,91,5,527.8,132,179
6979,mag_9,na,29.5,42,76,6.46,91,5,741.3,185.3,179
6980,mag_9.25,na,29.5,42,76,7.76,91,5,1041.1,260.3,179
6981,mag_9.5,na,29.5,42,76,9.33,91,5,1462.2,365.5,179
6982,mag_6.5,na,29.5,42.5,30,1.02,73,5,24.8,6.2,90
6983,mag_6.75,na,29.5,42.5,30,1.23,73,5,34.9,8.7,90
6984,mag_7,na,29.5,42.5,30,1.48,73,5,49,12.2,90
6985,mag_7.25,na,29.5,42.5,30,1.78,73,5,68.8,17.2,90
6986,mag_7.5,na,29.5,42.5,30,2.14,73,5,96.6,24.2,90
6987,mag_7.75,na,29.5,42.5,30,2.57,73,5,135.7,33.9,90
6988,mag_8,na,29.5,42.5,30,3.09,73,5,190.5,47.6,90
6989,mag_8.25,na,29.5,42.5,30,3.72,73,5,267.6,66.9,90
6990,mag_8.5,na,29.5,42.5,30,4.47,73,5,375.8,94,90
6991,mag_8.75,na,29.5,42.5,30,5.37,73,5,527.8,132,90
6992,mag_9,na,29.5,42.5,30,6.46,73,5,741.3,185.3,90
6993,mag_9.25,na,29.5,42.5,30,7.76,73,5,1041.1,260.3,90
6994,mag_9.5,na,29.5,42.5,30,9.33,73,5,1462.2,365.5,90
6995,mag_6.5,na,29.5,43,30,1.02,73,5,24.8,6.2,90
6996,mag_6.75,na,29.5,43,30,1.23,73,5,34.9,8.7,90
6997,mag_7,na,29.5,43,30,1.48,73,5,49,12.2,90
6998,mag_7.25,na,29.5,43,30,1.78,73,5,68.8,17.2,90
6999,mag_7.5,na,29.5,43,30,2.14,73,5,96.6,24.2,90
7000,mag_7.75,na,29.5,43,30,2.57,73,5,135.7,33.9,90
7001,mag_8,na,29.5,43,30,3.09,73,5,190.5,47.6,90
7002,mag_8.25,na,29.5,43,30,3.72,73,5,267.6,66.9,90
7003,mag_8.5,na,29.5,43,30,4.47,73,5,375.8,94,90
7004,mag_8.75,na,29.5,43,30,5.37,73,5,527.8,132,90
7005,mag_9,na,29.5,43,30,6.46,73,5,741.3,185.3,90
7006,mag_9.25,na,29.5,43,30,7.76,73,5,1041.1,260.3,90
7007,mag_9.5,na,29.5,43,30,9.33,73,5,1462.2,365.5,90
7008,mag_6.5,na,29.5,43.5,30,1.02,73,5,24.8,6.2,90
7009,mag_6.75,na,29.5,43.5,30,1.23,73,5,34.9,8.7,90
7010,mag_7,na,29.5,43.5,30,1.48,73,5,49,12.2,90
7011,mag_7.25,na,29.5,43.5,30,1.78,73,5,68.8,17.2,90
7012,mag_7.5,na,29.5,43.5,30,2.14,73,5,96.6,24.2,90
7013,mag_7.75,na,29.5,43.5,30,2.57,73,5,135.7,33.9,90
7014,mag_8,na,29.5,43.5,30,3.09,73,5,190.5,47.6,90
7015,mag_8.25,na,29.5,43.5,30,3.72,73,5,267.6,66.9,90
7016,mag_8.5,na,29.5,43.5,30,4.47,73,5,375.8,94,90
7017,mag_8.75,na,29.5,43.5,30,5.37,73,5,527.8,132,90
7018,mag_9,na,29.5,43.5,30,6.46,73,5,741.3,185.3,90
7019,mag_9.25,na,29.5,43.5,30,7.76,73,5,1041.1,260.3,90
7020,mag_9.5,na,29.5,43.5,30,9.33,73,5,1462.2,365.5,90
7021,mag_6.5,na,30,41.5,76,1.02,91,5,24.8,6.2,179
7022,mag_6.75,na,30,41.5,76,1.23,91,5,34.9,8.7,179
7023,mag_7,na,30,41.5,76,1.48,91,5,49,12.2,179
7024,mag_7.25,na,30,41.5,76,1.78,91,5,68.8,17.2,179
7025,mag_7.5,na,30,41.5,76,2.14,91,5,96.6,24.2,179
7026,mag_7.75,na,30,41.5,76,2.57,91,5,135.7,33.9,179
7027,mag_8,na,30,41.5,76,3.09,91,5,190.5,47.6,179
7028,mag_8.25,na,30,41.5,76,3.72,91,5,267.6,66.9,179
7029,mag_8.5,na,30,41.5,76,4.47,91,5,375.8,94,179
7030,mag_8.75,na,30,41.5,76,5.37,91,5,527.8,132,179
7031,mag_9,na,30,41.5,76,6.46,91,5,741.3,185.3,179
7032,mag_9.25,na,30,41.5,76,7.76,91,5,1041.1,260.3,179
7033,mag_9.5,na,30,41.5,76,9.33,91,5,1462.2,365.5,179
7034,mag_6.5,na,30,42,76,1.02,91,5,24.8,6.2,179
7035,mag_6.75,na,30,42,76,1.23,91,5,34.9,8.7,179
7036,mag_7,na,30,42,76,1.48,91,5,49,12.2,179
7037,mag_7.25,na,30,42,76,1.78,91,5,68.8,17.2,179
7038,mag_7.5,na,30,42,76,2.14,91,5,96.6,24.2,179
7039,mag_7.75,na,30,42,76,2.57,91,5,135.7,33.9,179
7040,mag_8,na,30,42,76,3.09,91,5,190.5,47.6,179
7041,mag_8.25,na,30,42,76,3.72,91,5,267.6,66.9,179
7042,mag_8.5,na,30,42,76,4.47,91,5,375.8,94,179
7043,mag_8.75,na,30,42,76,5.37,91,5,527.8,132,179
7044,mag_9,na,30,42,76,6.46,91,5,741.3,185.3,179
7045,mag_9.25,na,30,42,76,7.76,91,5,1041.1,260.3,179
7046,mag_9.5,na,30,42,76,9.33,91,5,1462.2,365.5,179
7047,mag_6.5,na,30,42.5,30,1.02,73,5,24.8,6.2,90
7048,mag_6.75,na,30,42.5,30,1.23,73,5,34.9,8.7,90
7049,mag_7,na,30,42.5,30,1.48,73,5,49,12.2,90
7050,mag_7.25,na,30,42.5,30,1.78,73,5,68.8,17.2,90
7051,mag_7.5,na,30,42.5,30,2.14,73,5,96.6,24.2,90
7052,mag_7.75,na,30,42.5,30,2.57,73,5,135.7,33.9,90
7053,mag_8,na,30,42.5,30,3.09,73,5,190.5,47.6,90
7054,mag_8.25,na,30,42.5,30,3.72,73,5,267.6,66.9,90
7055,mag_8.5,na,30,42.5,30,4.47,73,5,375.8,94,90
7056,mag_8.75,na,30,42.5,30,5.37,73,5,527.8,132,90
7057,mag_9,na,30,42.5,30,6.46,73,5,741.3,185.3,90
7058,mag_9.25,na,30,42.5,30,7.76,73,5,1041.1,260.3,90
7059,mag_9.5,na,30,42.5,30,9.33,73,5,1462.2,365.5,90
7060,mag_6.5,na,30,43,30,1.02,73,5,24.8,6.2,90
7061,mag_6.75,na,30,43,30,1.23,73,5,34.9,8.7,90
7062,mag_7,na,30,43,30,1.48,73,5,49,12.2,90
7063,mag_7.25,na,30,43,30,1.78,73,5,68.8,17.2,90
7064,mag_7.5,na,30,43,30,2.14,73,5,96.6,24.2,90
7065,mag_7.75,na,30,43,30,2.57,73,5,135.7,33.9,90
7066,mag_8,na,30,43,30,3.09,73,5,190.5,47.6,90
7067,mag_8.25,na,30,43,30,3.72,73,5,267.6,66.9,90
7068,mag_8.5,na,30,43,30,4.47,73,5,375.8,94,90
7069,mag_8.75,na,30,43,30,5.37,73,5,527.8,132,90
7070,mag_9,na,30,43,30,6.46,73,5,741.3,185.3,90
7071,mag_9.25,na,30,43,30,7.76,73,5,1041.1,260.3,90
7072,mag_9.5,na,30,43,30,9.33,73,5,1462.2,365.5,90
7073,mag_6.5,na,30,43.5,30,1.02,73,5,24.8,6.2,90
7074,mag_6.75,na,30,43.5,30,1.23,73,5,34.9,8.7,90
7075,mag_7,na,30,43.5,30,1.48,73,5,49,12.2,90
7076,mag_7.25,na,30,43.5,30,1.78,73,5,68.8,17.2,90
7077,mag_7.5,na,30,43.5,30,2.14,73,5,96.6,24.2,90
7078,mag_7.75,na,30,43.5,30,2.57,73,5,135.7,33.9,90
7079,mag_8,na,30,43.5,30,3.09,73,5,190.5,47.6,90
7080,mag_8.25,na,30,43.5,30,3.72,73,5,267.6,66.9,90
7081,mag_8.5,na,30,43.5,30,4.47,73,5,375.8,94,90
7082,mag_8.75,na,30,43.5,30,5.37,73,5,527.8,132,90
7083,mag_9,na,30,43.5,30,6.46,73,5,741.3,185.3,90
7084,mag_9.25,na,30,43.5,30,7.76,73,5,1041.1,260.3,90
7085,mag_9.5,na,30,43.5,30,9.33,73,5,1462.2,365.5,90
7086,mag_6.5,na,30.5,41.5,76,1.02,91,5,24.8,6.2,179
7087,mag_6.75,na,30.5,41.5,76,1.23,91,5,34.9,8.7,179
7088,mag_7,na,30.5,41.5,76,1.48,91,5,49,12.2,179
7089,mag_7.25,na,30.5,41.5,76,1.78,91,5,68.8,17.2,179
7090,mag_7.5,na,30.5,41.5,76,2.14,91,5,96.6,24.2,179
7091,mag_7.75,na,30.5,41.5,76,2.57,91,5,135.7,33.9,179
7092,mag_8,na,30.5,41.5,76,3.09,91,5,190.5,47.6,179
7093,mag_8.25,na,30.5,41.5,76,3.72,91,5,267.6,66.9,179
7094,mag_8.5,na,30.5,41.5,76,4.47,91,5,375.8,94,179
7095,mag_8.75,na,30.5,41.5,76,5.37,91,5,527.8,132,179
7096,mag_9,na,30.5,41.5,76,6.46,91,5,741.3,185.3,179
7097,mag_9.25,na,30.5,41.5,76,7.76,91,5,1041.1,260.3,179
7098,mag_9.5,na,30.5,41.5,76,9.33,91,5,1462.2,365.5,179
7099,mag_6.5,na,30.5,42,76,1.02,91,5,24.8,6.2,179
7100,mag_6.75,na,30.5,42,76,1.23,91,5,34.9,8.7,179
7101,mag_7,na,30.5,42,76,1.48,91,5,49,12.2,179
7102,mag_7.25,na,30.5,42,76,1.78,91,5,68.8,17.2,179
7103,mag_7.5,na,30.5,42,76,2.14,91,5,96.6,24.2,179
7104,mag_7.75,na,30.5,42,76,2.57,91,5,135.7,33.9,179
7105,mag_8,na,30.5,42,76,3.09,91,5,190.5,47.6,179
7106,mag_8.25,na,30.5,42,76,3.72,91,5,267.6,66.9,179
7107,mag_8.5,na,30.5,42,76,4.47,91,5,375.8,94,179
7108,mag_8.75,na,30.5,42,76,5.37,91,5,527.8,132,179
7109,mag_9,na,30.5,42,76,6.46,91,5,741.3,185.3,179
7110,mag_9.25,na,30.5,42,76,7.76,91,5,1041.1,260.3,179
7111,mag_9.5,na,30.5,42,76,9.33,91,5,1462.2,365.5,179
7112,mag_6.5,na,30.5,42.5,30,1.02,73,5,24.8,6.2,90
7113,mag_6.75,na,30.5,42.5,30,1.23,73,5,34.9,8.7,90
7114,mag_7,na,30.5,42.5,30,1.48,73,5,49,12.2,90
7115,mag_7.25,na,30.5,42.5,30,1.78,73,5,68.8,17.2,90
7116,mag_7.5,na,30.5,42.5,30,2.14,73,5,96.6,24.2,90
7117,mag_7.75,na,30.5,42.5,30,2.57,73,5,135.7,33.9,90
7118,mag_8,na,30.5,42.5,30,3.09,73,5,190.5,47.6,90
7119,mag_8.25,na,30.5,42.5,30,3.72,73,5,267.6,66.9,90
7120,mag_8.5,na,30.5,42.5,30,4.47,73,5,375.8,94,90
7121,mag_8.75,na,30.5,42.5,30,5.37,73,5,527.8,132,90
7122,mag_9,na,30.5,42.5,30,6.46,73,5,741.3,185.3,90
7123,mag_9.25,na,30.5,42.5,30,7.76,73,5,1041.1,260.3,90
7124,mag_9.5,na,30.5,42.5,30,9.33,73,5,1462.2,365.5,90
7125,mag_6.5,na,30.5,43,30,1.02,73,5,24.8,6.2,90
7126,mag_6.75,na,30.5,43,30,1.23,73,5,34.9,8.7,90
7127,mag_7,na,30.5,43,30,1.48,73,5,49,12.2,90
7128,mag_7.25,na,30.5,43,30,1.78,73,5,68.8,17.2,90
7129,mag_7.5,na,30.5,43,30,2.14,73,5,96.6,24.2,90
7130,mag_7.75,na,30.5,43,30,2.57,73,5,135.7,33.9,90
7131,mag_8,na,30.5,43,30,3.09,73,5,190.5,47.6,90
7132,mag_8.25,na,30.5,43,30,3.72,73,5,267.6,66.9,90
7133,mag_8.5,na,30.5,43,30,4.47,73,5,375.8,94,90
7134,mag_8.75,na,30.5,43,30,5.37,73,5,527.8,132,90
7135,mag_9,na,30.5,43,30,6.46,73,5,741.3,185.3,90
7136,mag_9.25,na,30.5,43,30,7.76,73,5,1041.1,260.3,90
7137,mag_9.5,na,30.5,43,30,9.33,73,5,1462.2,365.5,90
7138,mag_6.5,na,31,41.5,76,1.02,91,5,24.8,6.2,179
7139,mag_6.75,na,31,41.5,76,1.23,91,5,34.9,8.7,179
7140,mag_7,na,31,41.5,76,1.48,91,5,49,12.2,179
7141,mag_7.25,na,31,41.5,76,1.78,91,5,68.8,17.2,179
7142,mag_7.5,na,31,41.5,76,2.14,91,5,96.6,24.2,179
7143,mag_7.75,na,31,41.5,76,2.57,91,5,135.7,33.9,179
7144,mag_8,na,31,41.5,76,3.09,91,5,190.5,47.6,179
7145,mag_8.25,na,31,41.5,76,3.72,91,5,267.6,66.9,179
7146,mag_8.5,na,31,41.5,76,4.47,91,5,375.8,94,179
7147,mag_8.75,na,31,41.5,76,5.37,91,5,527.8,132,179
7148,mag_9,na,31,41.5,76,6.46,91,5,741.3,185.3,179
7149,mag_9.25,na,31,41.5,76,7.76,91,5,1041.1,260.3,179
7150,mag_9.5,na,31,41.5,76,9.33,91,5,1462.2,365.5,179
7151,mag_6.5,na,31,42,76,1.02,91,5,24.8,6.2,179
7152,mag_6.75,na,31,42,76,1.23,91,5,34.9,8.7,179
7153,mag_7,na,31,42,76,1.48,91,5,49,12.2,179
7154,mag_7.25,na,31,42,76,1.78,91,5,68.8,17.2,179
7155,mag_7.5,na,31,42,76,2.14,91,5,96.6,24.2,179
7156,mag_7.75,na,31,42,76,2.57,91,5,135.7,33.9,179
7157,mag_8,na,31,42,76,3.09,91,5,190.5,47.6,179
7158,mag_8.25,na,31,42,76,3.72,91,5,267.6,66.9,179
7159,mag_8.5,na,31,42,76,4.47,91,5,375.8,94,179
7160,mag_8.75,na,31,42,76,5.37,91,5,527.8,132,179
7161,mag_9,na,31,42,76,6.46,91,5,741.3,185.3,179
7162,mag_9.25,na,31,42,76,7.76,91,5,1041.1,260.3,179
7163,mag_9.5,na,31,42,76,9.33,91,5,1462.2,365.5,179
7164,mag_6.5,na,31,42.5,30,1.02,73,5,24.8,6.2,90
7165,mag_6.75,na,31,42.5,30,1.23,73,5,34.9,8.7,90
7166,mag_7,na,31,42.5,30,1.48,73,5,49,12.2,90
7167,mag_7.25,na,31,42.5,30,1.78,73,5,68.8,17.2,90
7168,mag_7.5,na,31,42.5,30,2.14,73,5,96.6,24.2,90
7169,mag_7.75,na,31,42.5,30,2.57,73,5,135.7,33.9,90
7170,mag_8,na,31,42.5,30,3.09,73,5,190.5,47.6,90
7171,mag_8.25,na,31,42.5,30,3.72,73,5,267.6,66.9,90
7172,mag_8.5,na,31,42.5,30,4.47,73,5,375.8,94,90
7173,mag_8.75,na,31,42.5,30,5.37,73,5,527.8,132,90
